listing_id,source,category,make,model,year,engine_cc,fuel_type,transmission,mileage_km,color,condition,num_owners,registered,registration_city,city,price_pkr,listing_date
PK-43050997,OLX,Car,Suzuki,Cultus,2021,1000,Petrol,Automatic,39000,White,Excellent,3,Yes,Sukkur,Multan,1967000,2024-03-15
PK-48243447,PakWheels,Car,MG,5,2022,1500,Petrol,Automatic,16000,Pearl White,Excellent,1,Yes,Peshawar,Lahore,5048000,2023-04-02
PK-21443416,OLX,Car,Hyundai,Elantra,2022,2000,Petrol,Automatic,20500,Silver,Needs Work,1,No,Un-Registered,Rawalpindi,4250000,2023-12-31
PK-92662200,PakWheels,Motorcycle,United,US 100,2022,100,Petrol,Manual,5800,Red,Excellent,1,Yes,Peshawar,Rawalpindi,97000,2024-12-13
PK-21297007,PakWheels,Car,Honda,HR-V,2020,1500,Petrol,Manual,70000,Red,Good,3,Yes,Lahore,Karachi,6647000,2023-09-01
PK-13012656,PakWheels,Car,Suzuki,Cultus,2022,1000,Petrol,Manual,15000,Beige,Good,1,Yes,Sialkot,Lahore,1861000,2024-05-05
PK-93443168,OLX,Car,Proton,Saga,2021,1300,Petrol,CVT,23500,Pearl White,Fair,2,Yes,Rawalpindi,Sargodha,2396000,2024-02-15
PK-72218356,OLX,Motorcycle,Suzuki,GD 110S,2023,110,Petrol,Manual,5400,Grey,Excellent,2,No,Un-Registered,Lahore,158000,2023-08-23
PK-54411822,OLX,Car,Suzuki,Alto,2024,660,CNG+Petrol,CVT,0,Pearl White,Good,1,Yes,Peshawar,Hyderabad,1740000,2023-09-23
PK-19983854,OLX,Car,Toyota,Prius,2022,1800,CNG+Petrol,Automatic,21500,Golden,Fair,2,No,Un-Registered,Islamabad,6598000,2024-03-21
PK-19083764,PakWheels,Car,MG,ZS,2021,1500,Petrol,Manual,28000,Green,Good,1,Yes,Hyderabad,Karachi,5158000,2024-03-02
PK-98784536,OLX,Car,Hyundai,Santro,2020,1000,Petrol,Automatic,41500,Pearl White,Good,3,Yes,Sargodha,Lahore,2212000,2023-10-08
PK-50324934,PakWheels,Motorcycle,Honda,CB 150F,2021,150,Petrol,Manual,30200,Blue,Fair,1,No,Un-Registered,Islamabad,249000,2023-11-04
PK-39538723,PakWheels,Motorcycle,Honda,CB 125F,2020,125,Petrol,Manual,46600,Grey,Fair,2,Yes,Larkana,Lahore,152000,2023-01-18
PK-66780441,PakWheels,Motorcycle,Honda,CB 125F,2019,125,Petrol,Manual,28600,Green,Good,1,Yes,Sialkot,Multan,153000,2023-05-01
PK-26972976,PakWheels,Car,Honda,BRV,2022,1500,Petrol,Manual,10500,Golden,Excellent,2,Yes,Karachi,Faisalabad,5065000,2023-10-29
PK-43360099,PakWheels,Car,Toyota,Fortuner,2023,2700,Hybrid,Manual,11000,Grey,Excellent,1,Yes,Faisalabad,Hyderabad,11465000,2023-09-10
PK-32848229,OLX,Car,Honda,Civic,2017,1800,CNG+Petrol,Automatic,74000,Brown,Good,1,Yes,Larkana,Karachi,3570000,2024-09-29
PK-20789075,OLX,Motorcycle,Yamaha,MT-15,2021,155,Petrol,Manual,15200,Green,Fair,2,Yes,Gujranwala,Lahore,626000,2024-11-17
PK-45771969,OLX,Motorcycle,Honda,CD 70,2017,70,Petrol,Manual,70200,Black,Good,1,No,Un-Registered,Lahore,76000,2024-09-24
PK-39491861,OLX,Motorcycle,Honda,CD 70,2020,70,Petrol,Manual,26800,Green,Good,1,No,Un-Registered,Lahore,104000,2024-08-08
PK-81486463,OLX,Car,Suzuki,Cultus,2023,1000,Hybrid,Manual,11000,Brown,Fair,2,Yes,Hyderabad,Faisalabad,1835000,2024-09-12
PK-52590946,PakWheels,Car,Honda,BRV,2021,1500,Petrol,CVT,39000,Red,Good,2,Yes,Peshawar,Larkana,4690000,2024-07-08
PK-31861785,OLX,Car,MG,ZS,2021,1500,Petrol,Manual,22000,Grey,Good,2,Yes,Islamabad,Islamabad,5582000,2024-01-25
PK-87704028,OLX,Car,MG,HS,2021,1500,Hybrid,Automatic,25500,Maroon,Fair,1,No,Un-Registered,Karachi,6492000,2024-07-26
PK-90933658,OLX,Motorcycle,Yamaha,MT-15,2023,155,Petrol,Manual,6600,Blue,Fair,1,Yes,Karachi,Lahore,729000,2024-08-18
PK-56759010,PakWheels,Motorcycle,Honda,CB 300R,2022,300,Petrol,Manual,16600,Blue,Excellent,2,Yes,Faisalabad,Islamabad,828000,2024-01-16
PK-90789186,PakWheels,Motorcycle,Honda,CB 150F,2020,150,Petrol,Manual,44400,Green,Good,3,No,Un-Registered,Faisalabad,237000,2023-02-20
PK-54084020,PakWheels,Car,Toyota,Fortuner,2018,2700,Petrol,CVT,44500,White,Fair,1,Yes,Karachi,Lahore,7650000,2023-07-20
PK-20820727,PakWheels,Car,Honda,BRV,2022,1500,Diesel,Manual,24000,Blue,Good,1,Yes,Faisalabad,Lahore,5163000,2023-02-27
PK-46380618,PakWheels,Motorcycle,Suzuki,GD 110S,2018,110,Petrol,Manual,57200,Blue,Needs Work,2,No,Un-Registered,Karachi,102000,2024-04-20
PK-76345446,PakWheels,Car,Honda,Civic,2024,1800,Petrol,CVT,0,Pearl White,Excellent,4,Yes,Sialkot,Lahore,6130000,2023-12-11
PK-54242051,PakWheels,Car,Honda,Fit,2017,1300,Petrol,Manual,85000,Brown,Fair,1,Yes,Lahore,Karachi,1530000,2023-02-22
PK-53015526,PakWheels,Car,Hyundai,Elantra,2023,2000,Petrol,Manual,10500,Black,Good,1,No,Un-Registered,Islamabad,5993000,2024-03-30
PK-22419126,OLX,Car,Suzuki,Alto,2023,660,Diesel,Manual,9500,Silver,Good,1,Yes,Larkana,Multan,1768000,2023-12-02
PK-54253684,PakWheels,Motorcycle,Honda,CB 150F,2021,150,Petrol,Manual,19200,White,Fair,1,Yes,Larkana,Karachi,251000,2023-10-05
PK-38112706,OLX,Car,Kia,Sorento,2021,2500,Petrol,Manual,27000,Green,Good,1,Yes,Peshawar,Multan,10454000,2024-04-29
PK-46449043,OLX,Car,Kia,Sportage,2019,2000,Petrol,Manual,74000,Green,Good,1,Yes,Peshawar,Lahore,5100000,2024-01-30
PK-10446705,OLX,Car,Kia,Stonic,2024,1000,Petrol,Manual,0,Golden,Good,2,Yes,Islamabad,Peshawar,5697000,2024-12-09
PK-48890188,PakWheels,Motorcycle,Ravi,RX 70,2018,70,Petrol,Manual,63200,Black,Good,3,Yes,Bahawalpur,Lahore,54000,2023-01-23
PK-68767682,PakWheels,Car,MG,ZS,2021,1500,Hybrid,Automatic,14000,White,Fair,1,Yes,Quetta,Rawalpindi,4675000,2023-08-22
PK-32004738,PakWheels,Motorcycle,Honda,CB 300R,2020,300,Petrol,Manual,43400,Grey,Excellent,3,No,Un-Registered,Islamabad,595000,2024-06-14
PK-36569756,PakWheels,Car,MG,5,2023,1500,Petrol,CVT,7500,Blue,Excellent,2,Yes,Quetta,Karachi,5424000,2023-04-05
PK-19490289,PakWheels,Motorcycle,Yamaha,YBZ 125,2020,125,Petrol,Manual,32600,Silver,Good,1,Yes,Karachi,Rawalpindi,158000,2024-11-07
PK-88393811,PakWheels,Car,Toyota,Land Cruiser,2013,4000,CNG+Petrol,Manual,147500,Golden,Good,1,Yes,Peshawar,Karachi,21250000,2024-04-22
PK-71604005,OLX,Motorcycle,Honda,CD 70,2021,70,Petrol,Manual,24200,Silver,Good,3,Yes,Bahawalpur,Lahore,106000,2024-09-28
PK-57899710,PakWheels,Car,Hyundai,Elantra,2024,2000,Petrol,Manual,0,Maroon,Fair,1,Yes,Karachi,Rawalpindi,5970000,2024-10-01
PK-36905453,PakWheels,Car,Hyundai,Elantra,2022,2000,CNG+Petrol,Manual,36500,Pearl White,Good,1,Yes,Sukkur,Islamabad,5920000,2024-10-07
PK-30435507,OLX,Car,Hyundai,Elantra,2023,2000,Petrol,Automatic,15500,Brown,Good,2,Yes,Sukkur,Peshawar,5908000,2023-07-07
PK-72485300,OLX,Motorcycle,Yamaha,YBR 125,2024,125,Petrol,Manual,0,Black,Excellent,1,Yes,Peshawar,Hyderabad,207000,2023-01-10
PK-80684582,OLX,Car,Kia,Sportage,2019,2000,Petrol,CVT,60500,Green,Good,1,Yes,Gujranwala,Multan,5600000,2023-12-01
PK-79769314,OLX,Car,Kia,Sportage,2023,2000,Petrol,CVT,12000,Green,Fair,1,Yes,Larkana,Lahore,6021000,2024-10-14
PK-17894876,OLX,Car,Changan,M9,2022,1000,Petrol,Manual,30000,Grey,Good,1,Yes,Rawalpindi,Faisalabad,2631000,2024-11-01
PK-17950318,PakWheels,Car,MG,ZS,2021,1500,Petrol,CVT,38500,Golden,Good,2,Yes,Multan,Gujranwala,5491000,2024-05-10
PK-67042394,PakWheels,Car,Honda,Fit,2015,1300,Petrol,Manual,88000,Golden,Fair,2,No,Un-Registered,Lahore,1530000,2024-08-17
PK-52365995,PakWheels,Car,Toyota,Land Cruiser,2014,4000,Petrol,Manual,170500,Beige,Good,1,Yes,Hyderabad,Islamabad,21250000,2023-06-28
PK-59738823,PakWheels,Car,Toyota,Prius,2021,1800,Petrol,CVT,31000,Green,Excellent,3,Yes,Sukkur,Rawalpindi,6301000,2023-03-28
PK-92713066,OLX,Car,Honda,Civic,2022,1800,CNG+Petrol,Automatic,19500,Silver,Good,3,Yes,Sialkot,Faisalabad,4948000,2023-03-31
PK-48945453,OLX,Motorcycle,Honda,CB 125F,2021,125,Petrol,Manual,23200,Blue,Good,1,Yes,Gujranwala,Islamabad,180000,2024-03-30
PK-54132892,PakWheels,Car,Honda,BRV,2020,1500,CNG+Petrol,Automatic,63000,Red,Needs Work,1,Yes,Sargodha,Sialkot,3825000,2023-07-27
PK-85614305,PakWheels,Motorcycle,Honda,CG 125,2016,125,Petrol,Manual,104600,Orange,Fair,2,Yes,Sargodha,Karachi,102000,2023-02-18
PK-81757508,OLX,Car,Toyota,Yaris,2020,1300,Petrol,Manual,25000,Brown,Excellent,3,Yes,Bahawalpur,Lahore,2295000,2024-08-08
PK-44708092,PakWheels,Car,Honda,BRV,2019,1500,Petrol,Manual,53000,Red,Good,1,No,Un-Registered,Lahore,3949000,2024-01-29
PK-37978168,OLX,Car,MG,HS,2023,1500,Petrol,Automatic,16500,Golden,Good,2,Yes,Faisalabad,Karachi,7522000,2023-07-24
PK-49907513,OLX,Car,Changan,M9,2023,1000,Hybrid,Automatic,13500,Red,Fair,1,Yes,Faisalabad,Karachi,2596000,2023-05-19
PK-95240437,OLX,Car,Honda,City,2021,1200,CNG+Petrol,Manual,31500,Grey,Excellent,2,Yes,Rawalpindi,Quetta,3082000,2023-11-03
PK-46615576,OLX,Motorcycle,Honda,CG 125,2022,125,Petrol,Manual,5400,Silver,Fair,1,Yes,Hyderabad,Karachi,133000,2023-06-13
PK-42470699,OLX,Car,Suzuki,Cultus,2020,1000,Petrol,Automatic,50500,White,Excellent,1,Yes,Islamabad,Hyderabad,1702000,2024-02-08
PK-84377548,PakWheels,Car,MG,5,2022,1500,Petrol,Automatic,23000,White,Fair,3,Yes,Larkana,Peshawar,4406000,2024-02-10
PK-46750726,PakWheels,Motorcycle,Honda,CB 150F,2021,150,Petrol,Manual,12200,Green,Needs Work,1,No,Un-Registered,Lahore,212000,2023-09-30
PK-75445848,PakWheels,Motorcycle,Ravi,RX 70,2020,70,Petrol,Manual,41600,White,Fair,1,No,Un-Registered,Karachi,47000,2023-03-05
PK-28782845,PakWheels,Car,Suzuki,Swift,2024,1300,Petrol,Manual,0,Blue,Good,1,Yes,Islamabad,Multan,2658000,2023-06-25
PK-60682062,OLX,Car,Suzuki,Jimny,2024,1500,Hybrid,CVT,0,Black,Excellent,1,Yes,Multan,Multan,6106000,2023-03-19
PK-69078199,OLX,Car,Kia,Sorento,2024,2500,Hybrid,Manual,0,Pearl White,Good,1,Yes,Rawalpindi,Sialkot,13102000,2023-12-28
PK-55960627,OLX,Car,Toyota,Vitz,2013,1000,Petrol,Automatic,170500,Grey,Fair,1,Yes,Larkana,Gujranwala,1700000,2023-03-24
PK-44655142,OLX,Car,Toyota,Vitz,2013,1000,Petrol,Automatic,107500,White,Fair,4,No,Un-Registered,Rawalpindi,1700000,2023-02-26
PK-82405215,OLX,Motorcycle,Suzuki,GD 110S,2023,110,Petrol,Manual,8400,Red,Excellent,1,No,Un-Registered,Karachi,144000,2024-02-02
PK-21062129,OLX,Motorcycle,Yamaha,YBR 125,2022,125,Petrol,Manual,14600,White,Good,1,Yes,Faisalabad,Karachi,172000,2023-11-17
PK-86687453,OLX,Motorcycle,Yamaha,YBZ 125,2023,125,Petrol,Manual,12400,Silver,Excellent,2,Yes,Sargodha,Karachi,191000,2024-05-26
PK-48364963,OLX,Car,Suzuki,Swift,2020,1300,Petrol,Automatic,37500,White,Fair,3,Yes,Hyderabad,Multan,1996000,2024-07-07
PK-26790953,PakWheels,Car,Honda,Civic,2019,1800,Diesel,CVT,62000,Silver,Needs Work,3,Yes,Gujranwala,Islamabad,3570000,2024-09-29
PK-15024377,OLX,Car,Hyundai,Elantra,2024,2000,Petrol,Manual,0,White,Excellent,2,Yes,Multan,Bahawalpur,6575000,2023-09-07
PK-64922351,PakWheels,Car,Suzuki,Jimny,2021,1500,CNG+Petrol,CVT,31000,Red,Fair,3,Yes,Larkana,Multan,4080000,2023-07-29
PK-91965774,OLX,Motorcycle,Honda,CB 150F,2021,150,Petrol,Manual,24000,Silver,Fair,2,No,Un-Registered,Islamabad,250000,2023-02-08
PK-20411841,PakWheels,Car,Toyota,Corolla,2015,1800,Petrol,Manual,115500,Maroon,Good,2,Yes,Peshawar,Rawalpindi,2975000,2024-07-06
PK-78969993,OLX,Car,Kia,Picanto,2021,1000,Petrol,Automatic,22500,Blue,Good,1,Yes,Larkana,Lahore,2382000,2023-02-19
PK-98027250,OLX,Car,Changan,M9,2023,1000,Petrol,Manual,10500,Red,Fair,2,Yes,Sukkur,Islamabad,2419000,2024-12-29
PK-53484070,OLX,Car,Suzuki,Cultus,2023,1000,Petrol,Automatic,8000,Beige,Excellent,3,No,Un-Registered,Karachi,2186000,2024-12-15
PK-22419779,PakWheels,Car,MG,5,2023,1500,CNG+Petrol,Manual,10500,Beige,Excellent,3,No,Un-Registered,Gujranwala,5482000,2023-08-18
PK-90373373,PakWheels,Car,Changan,Oshan X7,2024,1500,Petrol,Automatic,0,Black,Good,2,Yes,Peshawar,Sargodha,6975000,2023-03-27
PK-35355141,OLX,Motorcycle,Yamaha,YBZ 125,2019,125,Petrol,Manual,41800,Red,Needs Work,3,Yes,Sialkot,Peshawar,128000,2023-08-09
PK-51556505,OLX,Car,Kia,Sorento,2021,2500,Petrol,Automatic,45000,Brown,Good,4,Yes,Sukkur,Peshawar,10462000,2024-10-19
PK-90237479,PakWheels,Car,Kia,Stonic,2023,1000,Petrol,Manual,11500,Pearl White,Good,2,Yes,Karachi,Lahore,5590000,2023-08-11
PK-78522639,OLX,Car,Changan,Oshan X7,2021,1500,Petrol,Manual,29000,Red,Fair,2,Yes,Hyderabad,Karachi,5100000,2024-11-16
PK-71908154,PakWheels,Car,Honda,HR-V,2022,1500,Petrol,Manual,26500,Maroon,Good,2,Yes,Gujranwala,Karachi,8028000,2023-06-30
PK-34166763,PakWheels,Car,Honda,BRV,2020,1500,CNG+Petrol,Manual,61500,Green,Good,2,Yes,Islamabad,Lahore,4664000,2023-11-19
PK-98487646,PakWheels,Car,Suzuki,Alto,2024,660,Hybrid,Automatic,0,White,Good,2,Yes,Gujranwala,Lahore,1693000,2023-08-12
PK-58807442,OLX,Car,Honda,BRV,2020,1500,Petrol,Automatic,56000,Beige,Good,3,Yes,Islamabad,Sargodha,4084000,2023-06-07
PK-65559093,PakWheels,Car,Honda,Civic,2020,1800,Petrol,Automatic,37000,Golden,Fair,2,Yes,Multan,Sialkot,4384000,2024-08-06
PK-19871397,OLX,Motorcycle,Honda,CG 125,2018,125,Petrol,Manual,43600,Silver,Good,1,Yes,Sargodha,Lahore,122000,2024-06-08
PK-65177213,PakWheels,Car,Toyota,Prius,2021,1800,Petrol,Automatic,37000,Pearl White,Needs Work,1,Yes,Multan,Islamabad,5100000,2023-07-14
PK-21452539,PakWheels,Car,Kia,Sorento,2023,2500,Petrol,Manual,11500,Golden,Good,2,Yes,Sialkot,Lahore,11931000,2023-04-10
PK-54476709,OLX,Car,Honda,BRV,2017,1500,Petrol,Manual,61500,Silver,Fair,2,Yes,Gujranwala,Lahore,3825000,2024-01-19
PK-43403619,PakWheels,Car,MG,5,2022,1500,CNG+Petrol,CVT,20000,Maroon,Excellent,1,Yes,Peshawar,Karachi,5348000,2023-09-24
PK-87781486,PakWheels,Car,Suzuki,Wagon R,2024,1000,Petrol,Manual,0,Golden,Good,1,Yes,Bahawalpur,Islamabad,2082000,2023-03-06
PK-60762046,OLX,Motorcycle,Honda,CG 125,2018,125,Petrol,Manual,36800,Orange,Excellent,1,Yes,Sargodha,Karachi,126000,2023-09-17
PK-25236678,OLX,Car,Toyota,Yaris,2022,1300,Diesel,Manual,28500,Black,Excellent,3,Yes,Multan,Lahore,2934000,2024-01-19
PK-39388503,PakWheels,Motorcycle,Yamaha,YBZ 125,2018,125,Petrol,Manual,50400,Black,Good,2,No,Un-Registered,Islamabad,128000,2024-09-13
PK-21465617,OLX,Motorcycle,Honda,CB 300R,2021,300,Petrol,Manual,21200,Green,Needs Work,2,Yes,Lahore,Karachi,595000,2024-06-09
PK-32405721,OLX,Car,Honda,Civic,2016,1800,Petrol,CVT,99000,Brown,Excellent,1,Yes,Peshawar,Rawalpindi,3570000,2023-04-14
PK-89986323,PakWheels,Car,Toyota,Hilux,2017,2800,Petrol,Automatic,101000,Green,Good,2,Yes,Islamabad,Sialkot,6375000,2023-11-10
PK-96973489,OLX,Car,Honda,HR-V,2022,1500,Petrol,Automatic,33500,Pearl White,Good,1,Yes,Islamabad,Faisalabad,7355000,2023-03-10
PK-44981588,PakWheels,Motorcycle,Road Prince,RP 70,2019,70,Petrol,Manual,42600,Red,Fair,3,Yes,Rawalpindi,Lahore,51000,2023-10-19
PK-51833635,PakWheels,Car,Changan,Oshan X7,2024,1500,CNG+Petrol,Manual,0,Green,Good,1,Yes,Gujranwala,Rawalpindi,7495000,2023-07-10
PK-28955721,PakWheels,Car,Honda,Civic,2019,1800,CNG+Petrol,CVT,73500,Green,Fair,1,Yes,Karachi,Karachi,3596000,2023-12-28
PK-97932551,OLX,Car,MG,ZS,2022,1500,CNG+Petrol,Manual,14000,Silver,Needs Work,1,Yes,Hyderabad,Faisalabad,4675000,2023-08-25
PK-54566533,OLX,Car,Hyundai,Elantra,2020,2000,Petrol,Manual,43000,Blue,Fair,2,Yes,Sargodha,Lahore,4250000,2024-10-08
PK-32055285,PakWheels,Car,MG,ZS,2024,1500,CNG+Petrol,Manual,0,White,Good,3,Yes,Multan,Sargodha,6117000,2024-06-13
PK-26212509,OLX,Car,Proton,Saga,2022,1300,Hybrid,Manual,29000,Maroon,Fair,2,Yes,Lahore,Peshawar,2507000,2023-08-30
PK-74930142,PakWheels,Car,Suzuki,Alto,2024,660,CNG+Petrol,Manual,0,Grey,Needs Work,2,Yes,Multan,Sargodha,1360000,2023-12-17
PK-14838121,PakWheels,Car,Kia,Stonic,2022,1000,Petrol,Manual,32000,White,Good,2,Yes,Lahore,Lahore,5025000,2024-09-22
PK-80087663,PakWheels,Car,Suzuki,Swift,2017,1300,Hybrid,Manual,89000,White,Excellent,1,Yes,Lahore,Multan,1870000,2023-12-23
PK-64105718,OLX,Car,Suzuki,Jimny,2023,1500,Petrol,CVT,12500,Green,Excellent,1,Yes,Bahawalpur,Hyderabad,6027000,2024-03-15
PK-91546157,PakWheels,Car,Changan,M9,2024,1000,Petrol,CVT,0,Golden,Good,1,Yes,Peshawar,Karachi,3136000,2023-06-09
PK-48590604,PakWheels,Car,Proton,X70,2023,1800,Petrol,Manual,15000,Beige,Fair,1,Yes,Larkana,Rawalpindi,5949000,2023-03-17
PK-40617549,OLX,Motorcycle,Suzuki,GD 110S,2021,110,Petrol,Manual,19600,Red,Excellent,1,Yes,Faisalabad,Lahore,139000,2024-12-18
PK-51080697,OLX,Car,Honda,Fit,2020,1300,Hybrid,Manual,35000,Green,Good,2,Yes,Larkana,Rawalpindi,1846000,2024-06-24
PK-97735896,PakWheels,Car,Honda,City,2017,1200,Petrol,Manual,108000,Red,Needs Work,1,Yes,Karachi,Lahore,2380000,2023-12-04
PK-53375256,PakWheels,Car,Honda,BRV,2017,1500,Petrol,CVT,81000,Green,Good,1,Yes,Sialkot,Sargodha,3825000,2023-05-13
PK-88219260,OLX,Car,Toyota,Fortuner,2021,2700,Petrol,CVT,24000,Maroon,Fair,3,Yes,Lahore,Islamabad,9415000,2024-08-07
PK-13666354,OLX,Car,Hyundai,Tucson,2021,2000,Hybrid,Manual,34000,Maroon,Fair,1,Yes,Quetta,Lahore,5706000,2024-04-24
PK-95093724,PakWheels,Car,Hyundai,Santro,2020,1000,Diesel,CVT,60000,Green,Excellent,1,No,Un-Registered,Karachi,1943000,2023-06-15
PK-59917647,PakWheels,Motorcycle,Road Prince,RP 125,2019,125,Petrol,Manual,29400,White,Excellent,1,Yes,Sialkot,Quetta,105000,2023-09-17
PK-41491997,OLX,Motorcycle,Ravi,RX 110,2022,110,Petrol,Manual,17600,White,Fair,1,Yes,Karachi,Rawalpindi,85000,2023-04-23
PK-17873011,OLX,Car,Honda,BRV,2024,1500,Hybrid,Automatic,0,Grey,Fair,2,Yes,Faisalabad,Lahore,5430000,2023-05-23
PK-38784084,OLX,Car,Honda,BRV,2021,1500,Petrol,Manual,22500,Grey,Good,2,No,Un-Registered,Gujranwala,4659000,2024-04-02
PK-22838433,OLX,Car,Changan,Oshan X7,2024,1500,Petrol,Automatic,0,Blue,Excellent,2,Yes,Quetta,Lahore,7328000,2024-05-27
PK-74481598,OLX,Car,Hyundai,Elantra,2021,2000,Petrol,Manual,49000,Maroon,Needs Work,1,Yes,Quetta,Karachi,4250000,2023-04-17
PK-45152963,PakWheels,Motorcycle,Suzuki,GD 110S,2020,110,Petrol,Manual,37200,Grey,Excellent,1,Yes,Quetta,Islamabad,126000,2024-06-05
PK-69371666,OLX,Car,Changan,M9,2022,1000,CNG+Petrol,Automatic,16000,Green,Excellent,1,No,Un-Registered,Lahore,2769000,2024-01-01
PK-69284471,OLX,Motorcycle,Yamaha,MT-15,2023,155,Petrol,Manual,4600,Orange,Good,2,Yes,Sialkot,Sialkot,833000,2023-10-09
PK-98671386,OLX,Car,Toyota,Vitz,2017,1000,Diesel,Manual,37500,Golden,Good,2,Yes,Lahore,Multan,1772000,2024-08-22
PK-15974522,PakWheels,Car,Toyota,Land Cruiser,2021,4000,Diesel,Manual,26500,Brown,Good,2,Yes,Sargodha,Quetta,27908000,2024-08-28
PK-47102357,PakWheels,Car,Toyota,Yaris,2020,1300,CNG+Petrol,Automatic,58000,Golden,Good,2,Yes,Bahawalpur,Lahore,2406000,2024-12-17
PK-64877536,PakWheels,Car,Kia,Picanto,2023,1000,Petrol,Manual,11000,Maroon,Excellent,4,Yes,Sargodha,Lahore,2918000,2023-06-10
PK-36360252,PakWheels,Motorcycle,Yamaha,MT-15,2021,155,Petrol,Manual,22800,Red,Excellent,1,Yes,Peshawar,Karachi,687000,2024-07-09
PK-75387725,OLX,Motorcycle,Ravi,RX 70,2017,70,Petrol,Manual,89000,Green,Excellent,3,Yes,Peshawar,Sialkot,47000,2023-10-31
PK-86987792,PakWheels,Motorcycle,Honda,Pridor,2023,100,Petrol,Manual,8800,Orange,Good,1,Yes,Karachi,Islamabad,135000,2024-04-11
PK-36287220,OLX,Motorcycle,Yamaha,YBR 125,2023,125,Petrol,Manual,4600,Silver,Fair,2,Yes,Bahawalpur,Faisalabad,155000,2023-10-21
PK-32461373,OLX,Car,Honda,Civic,2017,1800,CNG+Petrol,Manual,86500,Grey,Good,1,Yes,Sargodha,Faisalabad,3570000,2024-06-11
PK-84064979,OLX,Car,Hyundai,Elantra,2022,2000,Hybrid,Manual,33500,Green,Fair,1,Yes,Faisalabad,Rawalpindi,5172000,2024-01-07
PK-60051795,OLX,Car,Toyota,Yaris,2021,1300,Petrol,Manual,38500,Grey,Needs Work,2,Yes,Multan,Islamabad,2295000,2024-07-29
PK-29320840,PakWheels,Car,Kia,Sorento,2024,2500,Petrol,Automatic,0,Black,Good,1,Yes,Bahawalpur,Peshawar,13254000,2024-01-22
PK-95747908,OLX,Car,Suzuki,Cultus,2018,1000,Petrol,Manual,71000,Golden,Excellent,2,Yes,Sukkur,Sialkot,1533000,2024-09-27
PK-61272646,PakWheels,Car,Toyota,Prius,2021,1800,Petrol,CVT,45500,Blue,Good,1,Yes,Hyderabad,Islamabad,6345000,2024-03-23
PK-36951178,OLX,Motorcycle,Suzuki,Gixxer 150,2022,150,Petrol,Manual,18800,Orange,Good,1,Yes,Rawalpindi,Karachi,317000,2024-08-08
PK-51901754,PakWheels,Motorcycle,Suzuki,GD 110S,2021,110,Petrol,Manual,28800,Green,Good,1,Yes,Karachi,Karachi,134000,2024-03-02
PK-76980956,OLX,Motorcycle,United,US 70,2022,70,Petrol,Manual,14400,Silver,Good,1,Yes,Rawalpindi,Sargodha,85000,2023-04-25
PK-89639062,PakWheels,Car,Toyota,Fortuner,2015,2700,Petrol,Automatic,105500,Pearl White,Fair,1,Yes,Multan,Sargodha,7650000,2024-08-15
PK-87214205,OLX,Motorcycle,Suzuki,GD 110S,2024,110,Petrol,Manual,0,Silver,Needs Work,1,Yes,Quetta,Karachi,110000,2023-03-10
PK-61686786,PakWheels,Car,Toyota,Yaris,2020,1300,Diesel,Manual,50500,Red,Good,1,Yes,Quetta,Karachi,2345000,2024-12-24
PK-91302255,OLX,Car,MG,5,2024,1500,Hybrid,Manual,0,Brown,Fair,2,Yes,Rawalpindi,Faisalabad,4450000,2023-03-30
PK-15285272,OLX,Car,Suzuki,Alto,2022,660,Petrol,Manual,29000,Grey,Good,2,Yes,Quetta,Multan,1545000,2023-04-27
PK-27254103,OLX,Car,Suzuki,Swift,2016,1300,Petrol,Manual,100000,Beige,Good,1,Yes,Faisalabad,Sargodha,1870000,2023-11-09
PK-54116005,PakWheels,Car,Suzuki,Alto,2020,660,Petrol,Manual,49000,Grey,Excellent,1,Yes,Rawalpindi,Karachi,1532000,2023-06-05
PK-82670166,OLX,Motorcycle,Honda,CB 300R,2022,300,Petrol,Manual,12600,Black,Fair,3,No,Un-Registered,Karachi,672000,2024-09-08
PK-99400067,OLX,Car,Suzuki,Wagon R,2019,1000,Petrol,Manual,62500,Blue,Fair,1,Yes,Faisalabad,Rawalpindi,1445000,2023-04-20
PK-77939403,PakWheels,Motorcycle,Honda,CG 125,2023,125,Petrol,Manual,7400,Green,Fair,1,Yes,Karachi,Karachi,143000,2024-12-03
PK-20344320,PakWheels,Motorcycle,United,US 100,2017,100,Petrol,Manual,53600,Silver,Excellent,1,Yes,Karachi,Karachi,70000,2023-06-24
PK-15715022,OLX,Car,Honda,HR-V,2022,1500,Petrol,Automatic,24000,White,Fair,1,Yes,Islamabad,Lahore,6653000,2024-02-03
PK-35972175,PakWheels,Car,Suzuki,Cultus,2020,1000,Petrol,Automatic,43500,White,Good,1,Yes,Bahawalpur,Lahore,1851000,2023-11-20
PK-43552109,PakWheels,Motorcycle,United,US 125,2022,125,Petrol,Manual,7200,Grey,Fair,1,Yes,Bahawalpur,Karachi,111000,2024-01-29
PK-43299974,PakWheels,Motorcycle,Yamaha,YBR 125,2016,125,Petrol,Manual,65400,White,Needs Work,1,No,Un-Registered,Sialkot,119000,2024-02-20
PK-85996726,OLX,Motorcycle,Suzuki,GD 110S,2018,110,Petrol,Manual,43200,Orange,Good,1,Yes,Karachi,Multan,106000,2024-07-27
